date,day_of_week,day_of_month,month,is_weekend,department,daily_appointment_demand
2025-08-17,6,17,8,1,Neurology,6
2025-08-17,6,17,8,1,ENT,6
2025-08-17,6,17,8,1,Gynecology,7
2025-08-18,0,18,8,0,Cardiology,32
2025-08-18,0,18,8,0,Pediatrics,33
2025-08-18,0,18,8,0,Dermatology,26
2025-08-18,0,18,8,0,General Medicine,41
2025-08-18,0,18,8,0,Orthopedics,23
2025-08-18,0,18,8,0,Neurology,18
2025-08-18,0,18,8,0,ENT,15
2025-08-18,0,18,8,0,Gynecology,20
2025-08-19,1,19,8,0,Cardiology,27
2025-08-19,1,19,8,0,Pediatrics,26
2025-08-19,1,19,8,0,Dermatology,24
2025-08-19,1,19,8,0,General Medicine,37
2025-08-19,1,19,8,0,Orthopedics,23
2025-08-19,1,19,8,0,Neurology,14
2025-08-19,1,19,8,0,ENT,16
2025-08-19,1,19,8,0,Gynecology,17
2025-08-20,2,20,8,0,Cardiology,27
2025-08-20,2,20,8,0,Pediatrics,28
2025-08-20,2,20,8,0,Dermatology,21
2025-08-20,2,20,8,0,General Medicine,37
2025-08-20,2,20,8,0,Orthopedics,19
2025-08-20,2,20,8,0,Neurology,17
2025-08-20,2,20,8,0,ENT,15
2025-08-20,2,20,8,0,Gynecology,15
2025-08-21,3,21,8,0,Cardiology,27
2025-08-21,3,21,8,0,Pediatrics,25
2025-08-21,3,21,8,0,Dermatology,22
2025-08-21,3,21,8,0,General Medicine,33
2025-08-21,3,21,8,0,Orthopedics,20
2025-08-21,3,21,8,0,Neurology,16
2025-08-21,3,21,8,0,ENT,14
2025-08-21,3,21,8,0,Gynecology,13
2025-08-22,4,22,8,0,Cardiology,25
2025-08-22,4,22,8,0,Pediatrics,21
2025-08-22,4,22,8,0,Dermatology,23
2025-08-22,4,22,8,0,General Medicine,33
2025-08-22,4,22,8,0,Orthopedics,17
2025-08-22,4,22,8,0,Neurology,12
2025-08-22,4,22,8,0,ENT,9
2025-08-22,4,22,8,0,Gynecology,15
2025-08-23,5,23,8,1,Cardiology,13
2025-08-23,5,23,8,1,Pediatrics,16
2025-08-23,5,23,8,1,Dermatology,15
2025-08-23,5,23,8,1,General Medicine,20
2025-08-23,5,23,8,1,Orthopedics,10
2025-08-23,5,23,8,1,Neurology,7
2025-08-23,5,23,8,1,ENT,3
2025-08-23,5,23,8,1,Gynecology,7
2025-08-24,6,24,8,1,Cardiology,12
2025-08-24,6,24,8,1,Pediatrics,14
2025-08-24,6,24,8,1,Dermatology,6
2025-08-24,6,24,8,1,General Medicine,12
2025-08-24,6,24,8,1,Orthopedics,8
2025-08-24,6,24,8,1,Neurology,6
2025-08-24,6,24,8,1,ENT,3
2025-08-24,6,24,8,1,Gynecology,7
2025-08-25,0,25,8,0,Cardiology,29
2025-08-25,0,25,8,0,Pediatrics,32
2025-08-25,0,25,8,0,Dermatology,28
2025-08-25,0,25,8,0,General Medicine,40
2025-08-25,0,25,8,0,Orthopedics,24
2025-08-25,0,25,8,0,Neurology,17
2025-08-25,0,25,8,0,ENT,15
2025-08-25,0,25,8,0,Gynecology,19
2025-08-26,1,26,8,0,Cardiology,27
2025-08-26,1,26,8,0,Pediatrics,33
2025-08-26,1,26,8,0,Dermatology,26
2025-08-26,1,26,8,0,General Medicine,36
2025-08-26,1,26,8,0,Orthopedics,24
2025-08-26,1,26,8,0,Neurology,15
2025-08-26,1,26,8,0,ENT,16
2025-08-26,1,26,8,0,Gynecology,19
2025-08-27,2,27,8,0,Cardiology,25
2025-08-27,2,27,8,0,Pediatrics,28
2025-08-27,2,27,8,0,Dermatology,20
2025-08-27,2,27,8,0,General Medicine,31
2025-08-27,2,27,8,0,Orthopedics,19
2025-08-27,2,27,8,0,Neurology,15
2025-08-27,2,27,8,0,ENT,16
2025-08-27,2,27,8,0,Gynecology,21
2025-08-28,3,28,8,0,Cardiology,25
2025-08-28,3,28,8,0,Pediatrics,27
2025-08-28,3,28,8,0,Dermatology,18
2025-08-28,3,28,8,0,General Medicine,31
2025-08-28,3,28,8,0,Orthopedics,18
2025-08-28,3,28,8,0,Neurology,13
2025-08-28,3,28,8,0,ENT,12
2025-08-28,3,28,8,0,Gynecology,15
2025-08-29,4,29,8,0,Cardiology,19
2025-08-29,4,29,8,0,Pediatrics,26
2025-08-29,4,29,8,0,Dermatology,18
2025-08-29,4,29,8,0,General Medicine,31
2025-08-29,4,29,8,0,Orthopedics,23
2025-08-29,4,29,8,0,Neurology,11
2025-08-29,4,29,8,0,ENT,6
2025-08-29,4,29,8,0,Gynecology,15
2025-08-30,5,30,8,1,Cardiology,15
2025-08-30,5,30,8,1,Pediatrics,18
2025-08-30,5,30,8,1,Dermatology,9
2025-08-30,5,30,8,1,General Medicine,19
2025-08-30,5,30,8,1,Orthopedics,10
2025-08-30,5,30,8,1,Neurology,7
2025-08-30,5,30,8,1,ENT,12
2025-08-30,5,30,8,1,Gynecology,6
2025-08-31,6,31,8,1,Cardiology,10
2025-08-31,6,31,8,1,Pediatrics,11
2025-08-31,6,31,8,1,Dermatology,11
2025-08-31,6,31,8,1,General Medicine,13
2025-08-31,6,31,8,1,Orthopedics,9
2025-08-31,6,31,8,1,Neurology,5
2025-08-31,6,31,8,1,ENT,5
2025-08-31,6,31,8,1,Gynecology,6
2025-09-01,0,1,9,0,Cardiology,31
2025-09-01,0,1,9,0,Pediatrics,32
2025-09-01,0,1,9,0,Dermatology,23
2025-09-01,0,1,9,0,General Medicine,40
2025-09-01,0,1,9,0,Orthopedics,27
2025-09-01,0,1,9,0,Neurology,17
2025-09-01,0,1,9,0,ENT,11
2025-09-01,0,1,9,0,Gynecology,23
2025-09-02,1,2,9,0,Cardiology,26
2025-09-02,1,2,9,0,Pediatrics,29
2025-09-02,1,2,9,0,Dermatology,20
2025-09-02,1,2,9,0,General Medicine,40
2025-09-02,1,2,9,0,Orthopedics,19
2025-09-02,1,2,9,0,Neurology,22
2025-09-02,1,2,9,0,ENT,16
2025-09-02,1,2,9,0,Gynecology,19
2025-09-03,2,3,9,0,Cardiology,25
2025-09-03,2,3,9,0,Pediatrics,28
2025-09-03,2,3,9,0,Dermatology,20
2025-09-03,2,3,9,0,General Medicine,35
2025-09-03,2,3,9,0,Orthopedics,22
2025-09-03,2,3,9,0,Neurology,15
2025-09-03,2,3,9,0,ENT,12
2025-09-03,2,3,9,0,Gynecology,16
2025-09-04,3,4,9,0,Cardiology,24
2025-09-04,3,4,9,0,Pediatrics,28
2025-09-04,3,4,9,0,Dermatology,19
2025-09-04,3,4,9,0,General Medicine,26
2025-09-04,3,4,9,0,Orthopedics,21
2025-09-04,3,4,9,0,Neurology,14
2025-09-04,3,4,9,0,ENT,12
2025-09-04,3,4,9,0,Gynecology,15
2025-09-05,4,5,9,0,Cardiology,25
2025-09-05,4,5,9,0,Pediatrics,27
2025-09-05,4,5,9,0,Dermatology,16
2025-09-05,4,5,9,0,General Medicine,31
2025-09-05,4,5,9,0,Orthopedics,17
2025-09-05,4,5,9,0,Neurology,11
2025-09-05,4,5,9,0,ENT,10
2025-09-05,4,5,9,0,Gynecology,17
2025-09-06,5,6,9,1,Cardiology,15
2025-09-06,5,6,9,1,Pediatrics,15
2025-09-06,5,6,9,1,Dermatology,11
2025-09-06,5,6,9,1,General Medicine,19
2025-09-06,5,6,9,1,Orthopedics,10
2025-09-06,5,6,9,1,Neurology,9
2025-09-06,5,6,9,1,ENT,8
2025-09-06,5,6,9,1,Gynecology,10
2025-09-07,6,7,9,1,Cardiology,12
2025-09-07,6,7,9,1,Pediatrics,12
2025-09-07,6,7,9,1,Dermatology,8
2025-09-07,6,7,9,1,General Medicine,15
2025-09-07,6,7,9,1,Orthopedics,8
2025-09-07,6,7,9,1,Neurology,4
2025-09-07,6,7,9,1,ENT,4
2025-09-07,6,7,9,1,Gynecology,5
2025-09-08,0,8,9,0,Cardiology,29
2025-09-08,0,8,9,0,Pediatrics,32
2025-09-08,0,8,9,0,Dermatology,21
2025-09-08,0,8,9,0,General Medicine,39
2025-09-08,0,8,9,0,Orthopedics,21
2025-09-08,0,8,9,0,Neurology,18
2025-09-08,0,8,9,0,ENT,15
2025-09-08,0,8,9,0,Gynecology,18
2025-09-09,1,9,9,0,Cardiology,29
2025-09-09,1,9,9,0,Pediatrics,32
2025-09-09,1,9,9,0,Dermatology,17
2025-09-09,1,9,9,0,General Medicine,35
2025-09-09,1,9,9,0,Orthopedics,21
2025-09-09,1,9,9,0,Neurology,14
2025-09-09,1,9,9,0,ENT,15
2025-09-09,1,9,9,0,Gynecology,18
2025-09-10,2,10,9,0,Cardiology,25
2025-09-10,2,10,9,0,Pediatrics,23
2025-09-10,2,10,9,0,Dermatology,20
2025-09-10,2,10,9,0,General Medicine,31
2025-09-10,2,10,9,0,Orthopedics,21
2025-09-10,2,10,9,0,Neurology,15
2025-09-10,2,10,9,0,ENT,15
2025-09-10,2,10,9,0,Gynecology,14
2025-09-11,3,11,9,0,Cardiology,18
2025-09-11,3,11,9,0,Pediatrics,26
2025-09-11,3,11,9,0,Dermatology,22
2025-09-11,3,11,9,0,General Medicine,34
2025-09-11,3,11,9,0,Orthopedics,20
2025-09-11,3,11,9,0,Neurology,13
2025-09-11,3,11,9,0,ENT,14
2025-09-11,3,11,9,0,Gynecology,14
2025-09-12,4,12,9,0,Cardiology,24
2025-09-12,4,12,9,0,Pediatrics,26
2025-09-12,4,12,9,0,Dermatology,19
2025-09-12,4,12,9,0,General Medicine,36
2025-09-12,4,12,9,0,Orthopedics,20
2025-09-12,4,12,9,0,Neurology,12
2025-09-12,4,12,9,0,ENT,11
2025-09-12,4,12,9,0,Gynecology,12
2025-09-13,5,13,9,1,Cardiology,12
2025-09-13,5,13,9,1,Pediatrics,13
2025-09-13,5,13,9,1,Dermatology,9
2025-09-13,5,13,9,1,General Medicine,18
2025-09-13,5,13,9,1,Orthopedics,9
2025-09-13,5,13,9,1,Neurology,10
2025-09-13,5,13,9,1,ENT,7
2025-09-13,5,13,9,1,Gynecology,9
2025-09-14,6,14,9,1,Cardiology,9
2025-09-14,6,14,9,1,Pediatrics,11
2025-09-14,6,14,9,1,Dermatology,9
2025-09-14,6,14,9,1,General Medicine,11
2025-09-14,6,14,9,1,Orthopedics,7
2025-09-14,6,14,9,1,Neurology,5
2025-09-14,6,14,9,1,ENT,2
2025-09-14,6,14,9,1,Gynecology,5
2025-09-15,0,15,9,0,Cardiology,29
2025-09-15,0,15,9,0,Pediatrics,34
2025-09-15,0,15,9,0,Dermatology,23
2025-09-15,0,15,9,0,General Medicine,40
2025-09-15,0,15,9,0,Orthopedics,27
2025-09-15,0,15,9,0,Neurology,17
2025-09-15,0,15,9,0,ENT,16
2025-09-15,0,15,9,0,Gynecology,20
2025-09-16,1,16,9,0,Cardiology,28
2025-09-16,1,16,9,0,Pediatrics,29
2025-09-16,1,16,9,0,Dermatology,16
2025-09-16,1,16,9,0,General Medicine,37
2025-09-16,1,16,9,0,Orthopedics,26
2025-09-16,1,16,9,0,Neurology,18
2025-09-16,1,16,9,0,ENT,16
2025-09-16,1,16,9,0,Gynecology,21
2025-09-17,2,17,9,0,Cardiology,25
2025-09-17,2,17,9,0,Pediatrics,28
2025-09-17,2,17,9,0,Dermatology,18
2025-09-17,2,17,9,0,General Medicine,33
2025-09-17,2,17,9,0,Orthopedics,22
2025-09-17,2,17,9,0,Neurology,17
2025-09-17,2,17,9,0,ENT,12
2025-09-17,2,17,9,0,Gynecology,16
2025-09-18,3,18,9,0,Cardiology,24
2025-09-18,3,18,9,0,Pediatrics,27
2025-09-18,3,18,9,0,Dermatology,15
2025-09-18,3,18,9,0,General Medicine,27
2025-09-18,3,18,9,0,Orthopedics,19
2025-09-18,3,18,9,0,Neurology,12
2025-09-18,3,18,9,0,ENT,11
2025-09-18,3,18,9,0,Gynecology,16
2025-09-19,4,19,9,0,Cardiology,22
2025-09-19,4,19,9,0,Pediatrics,28
2025-09-19,4,19,9,0,Dermatology,18
2025-09-19,4,19,9,0,General Medicine,31
2025-09-19,4,19,9,0,Orthopedics,20
2025-09-19,4,19,9,0,Neurology,11
2025-09-19,4,19,9,0,ENT,13
2025-09-19,4,19,9,0,Gynecology,15
2025-09-20,5,20,9,1,Cardiology,15
2025-09-20,5,20,9,1,Pediatrics,12
2025-09-20,5,20,9,1,Dermatology,7
2025-09-20,5,20,9,1,General Medicine,19
2025-09-20,5,20,9,1,Orthopedics,12
2025-09-20,5,20,9,1,Neurology,6
2025-09-20,5,20,9,1,ENT,5
2025-09-20,5,20,9,1,Gynecology,11
2025-09-21,6,21,9,1,Cardiology,7
2025-09-21,6,21,9,1,Pediatrics,14
2025-09-21,6,21,9,1,Dermatology,5
2025-09-21,6,21,9,1,General Medicine,14
2025-09-21,6,21,9,1,Orthopedics,7
2025-09-21,6,21,9,1,Neurology,7
2025-09-21,6,21,9,1,ENT,4
2025-09-21,6,21,9,1,Gynecology,6
2025-09-22,0,22,9,0,Cardiology,30
2025-09-22,0,22,9,0,Pediatrics,30
2025-09-22,0,22,9,0,Dermatology,24
2025-09-22,0,22,9,0,General Medicine,39
2025-09-22,0,22,9,0,Orthopedics,25
2025-09-22,0,22,9,0,Neurology,16
2025-09-22,0,22,9,0,ENT,10
2025-09-22,0,22,9,0,Gynecology,20
2025-09-23,1,23,9,0,Cardiology,32
2025-09-23,1,23,9,0,Pediatrics,31
2025-09-23,1,23,9,0,Dermatology,21
2025-09-23,1,23,9,0,General Medicine,36
2025-09-23,1,23,9,0,Orthopedics,23
2025-09-23,1,23,9,0,Neurology,17
2025-09-23,1,23,9,0,ENT,11
2025-09-23,1,23,9,0,Gynecology,21
2025-09-24,2,24,9,0,Cardiology,27
2025-09-24,2,24,9,0,Pediatrics,29
2025-09-24,2,24,9,0,Dermatology,20
2025-09-24,2,24,9,0,General Medicine,34
2025-09-24,2,24,9,0,Orthopedics,22
2025-09-24,2,24,9,0,Neurology,16
2025-09-24,2,24,9,0,ENT,12
2025-09-24,2,24,9,0,Gynecology,16
2025-09-25,3,25,9,0,Cardiology,24
2025-09-25,3,25,9,0,Pediatrics,29
2025-09-25,3,25,9,0,Dermatology,16
2025-09-25,3,25,9,0,General Medicine,29
2025-09-25,3,25,9,0,Orthopedics,20
2025-09-25,3,25,9,0,Neurology,14
2025-09-25,3,25,9,0,ENT,12
2025-09-25,3,25,9,0,Gynecology,16
2025-09-26,4,26,9,0,Cardiology,22
2025-09-26,4,26,9,0,Pediatrics,28
2025-09-26,4,26,9,0,Dermatology,14
2025-09-26,4,26,9,0,General Medicine,29
2025-09-26,4,26,9,0,Orthopedics,19
2025-09-26,4,26,9,0,Neurology,10
2025-09-26,4,26,9,0,ENT,11
2025-09-26,4,26,9,0,Gynecology,19
2025-09-27,5,27,9,1,Cardiology,13
2025-09-27,5,27,9,1,Pediatrics,15
2025-09-27,5,27,9,1,Dermatology,7
2025-09-27,5,27,9,1,General Medicine,16
2025-09-27,5,27,9,1,Orthopedics,10
2025-09-27,5,27,9,1,Neurology,7
2025-09-27,5,27,9,1,ENT,9
2025-09-27,5,27,9,1,Gynecology,10
2025-09-28,6,28,9,1,Cardiology,7
2025-09-28,6,28,9,1,Pediatrics,11
2025-09-28,6,28,9,1,Dermatology,8
2025-09-28,6,28,9,1,General Medicine,15
2025-09-28,6,28,9,1,Orthopedics,11
2025-09-28,6,28,9,1,Neurology,4
2025-09-28,6,28,9,1,ENT,3
2025-09-28,6,28,9,1,Gynecology,4
2025-09-29,0,29,9,0,Cardiology,30
2025-09-29,0,29,9,0,Pediatrics,33
2025-09-29,0,29,9,0,Dermatology,24
2025-09-29,0,29,9,0,General Medicine,40
2025-09-29,0,29,9,0,Orthopedics,24
2025-09-29,0,29,9,0,Neurology,18
2025-09-29,0,29,9,0,ENT,13
2025-09-29,0,29,9,0,Gynecology,24
2025-09-30,1,30,9,0,Cardiology,24
2025-09-30,1,30,9,0,Pediatrics,30
2025-09-30,1,30,9,0,Dermatology,25
2025-09-30,1,30,9,0,General Medicine,37
2025-09-30,1,30,9,0,Orthopedics,23
2025-09-30,1,30,9,0,Neurology,15
2025-09-30,1,30,9,0,ENT,13
2025-09-30,1,30,9,0,Gynecology,21
2025-10-01,2,1,10,0,Cardiology,21
2025-10-01,2,1,10,0,Pediatrics,30
2025-10-01,2,1,10,0,Dermatology,16
2025-10-01,2,1,10,0,General Medicine,33
2025-10-01,2,1,10,0,Orthopedics,20
2025-10-01,2,1,10,0,Neurology,16
2025-10-01,2,1,10,0,ENT,9
2025-10-01,2,1,10,0,Gynecology,18
2025-10-02,3,2,10,0,Cardiology,28
2025-10-02,3,2,10,0,Pediatrics,23
2025-10-02,3,2,10,0,Dermatology,18
2025-10-02,3,2,10,0,General Medicine,31
2025-10-02,3,2,10,0,Orthopedics,21
2025-10-02,3,2,10,0,Neurology,14
2025-10-02,3,2,10,0,ENT,11
2025-10-02,3,2,10,0,Gynecology,17
2025-10-03,4,3,10,0,Cardiology,26
2025-10-03,4,3,10,0,Pediatrics,24
2025-10-03,4,3,10,0,Dermatology,19
2025-10-03,4,3,10,0,General Medicine,28
2025-10-03,4,3,10,0,Orthopedics,17
2025-10-03,4,3,10,0,Neurology,14
2025-10-03,4,3,10,0,ENT,14
2025-10-03,4,3,10,0,Gynecology,16
2025-10-04,5,4,10,1,Cardiology,13
2025-10-04,5,4,10,1,Pediatrics,14
2025-10-04,5,4,10,1,Dermatology,7
2025-10-04,5,4,10,1,General Medicine,19
2025-10-04,5,4,10,1,Orthopedics,13
2025-10-04,5,4,10,1,Neurology,7
2025-10-04,5,4,10,1,ENT,6
2025-10-04,5,4,10,1,Gynecology,9
2025-10-05,6,5,10,1,Cardiology,9
2025-10-05,6,5,10,1,Pediatrics,10
2025-10-05,6,5,10,1,Dermatology,11
2025-10-05,6,5,10,1,General Medicine,12
2025-10-05,6,5,10,1,Orthopedics,7
2025-10-05,6,5,10,1,Neurology,4
2025-10-05,6,5,10,1,ENT,6
2025-10-05,6,5,10,1,Gynecology,6
2025-10-06,0,6,10,0,Cardiology,29
2025-10-06,0,6,10,0,Pediatrics,35
2025-10-06,0,6,10,0,Dermatology,25
2025-10-06,0,6,10,0,General Medicine,39
2025-10-06,0,6,10,0,Orthopedics,21
2025-10-06,0,6,10,0,Neurology,20
2025-10-06,0,6,10,0,ENT,14
2025-10-06,0,6,10,0,Gynecology,22
2025-10-07,1,7,10,0,Cardiology,24
2025-10-07,1,7,10,0,Pediatrics,32
2025-10-07,1,7,10,0,Dermatology,18
2025-10-07,1,7,10,0,General Medicine,38
2025-10-07,1,7,10,0,Orthopedics,23
2025-10-07,1,7,10,0,Neurology,14
2025-10-07,1,7,10,0,ENT,13
2025-10-07,1,7,10,0,Gynecology,20
2025-10-08,2,8,10,0,Cardiology,25
2025-10-08,2,8,10,0,Pediatrics,28
2025-10-08,2,8,10,0,Dermatology,23
2025-10-08,2,8,10,0,General Medicine,30
2025-10-08,2,8,10,0,Orthopedics,24
2025-10-08,2,8,10,0,Neurology,15
2025-10-08,2,8,10,0,ENT,11
2025-10-08,2,8,10,0,Gynecology,14
2025-10-09,3,9,10,0,Cardiology,24
2025-10-09,3,9,10,0,Pediatrics,28
2025-10-09,3,9,10,0,Dermatology,18
2025-10-09,3,9,10,0,General Medicine,35
2025-10-09,3,9,10,0,Orthopedics,17
2025-10-09,3,9,10,0,Neurology,14
2025-10-09,3,9,10,0,ENT,9
2025-10-09,3,9,10,0,Gynecology,17
2025-10-10,4,10,10,0,Cardiology,25
2025-10-10,4,10,10,0,Pediatrics,24
2025-10-10,4,10,10,0,Dermatology,12
2025-10-10,4,10,10,0,General Medicine,31
2025-10-10,4,10,10,0,Orthopedics,20
2025-10-10,4,10,10,0,Neurology,14
2025-10-10,4,10,10,0,ENT,14
2025-10-10,4,10,10,0,Gynecology,13
2025-10-11,5,11,10,1,Cardiology,15
2025-10-11,5,11,10,1,Pediatrics,17
2025-10-11,5,11,10,1,Dermatology,6
2025-10-11,5,11,10,1,General Medicine,18
2025-10-11,5,11,10,1,Orthopedics,10
2025-10-11,5,11,10,1,Neurology,8
2025-10-11,5,11,10,1,ENT,7
2025-10-11,5,11,10,1,Gynecology,8
2025-10-12,6,12,10,1,Cardiology,8
2025-10-12,6,12,10,1,Pediatrics,10
2025-10-12,6,12,10,1,Dermatology,5
2025-10-12,6,12,10,1,General Medicine,11
2025-10-12,6,12,10,1,Orthopedics,9
2025-10-12,6,12,10,1,Neurology,3
2025-10-12,6,12,10,1,ENT,6
2025-10-12,6,12,10,1,Gynecology,7
2025-10-13,0,13,10,0,Cardiology,27
2025-10-13,0,13,10,0,Pediatrics,31
2025-10-13,0,13,10,0,Dermatology,25
2025-10-13,0,13,10,0,General Medicine,38
2025-10-13,0,13,10,0,Orthopedics,24
2025-10-13,0,13,10,0,Neurology,18
2025-10-13,0,13,10,0,ENT,17
2025-10-13,0,13,10,0,Gynecology,19
2025-10-14,1,14,10,0,Cardiology,26
2025-10-14,1,14,10,0,Pediatrics,33
2025-10-14,1,14,10,0,Dermatology,24
2025-10-14,1,14,10,0,General Medicine,39
2025-10-14,1,14,10,0,Orthopedics,23
2025-10-14,1,14,10,0,Neurology,14
2025-10-14,1,14,10,0,ENT,12
2025-10-14,1,14,10,0,Gynecology,19
2025-10-15,2,15,10,0,Cardiology,26
2025-10-15,2,15,10,0,Pediatrics,30
2025-10-15,2,15,10,0,Dermatology,20
2025-10-15,2,15,10,0,General Medicine,31
2025-10-15,2,15,10,0,Orthopedics,23
2025-10-15,2,15,10,0,Neurology,13
2025-10-15,2,15,10,0,ENT,12
2025-10-15,2,15,10,0,Gynecology,17
2025-10-16,3,16,10,0,Cardiology,28
2025-10-16,3,16,10,0,Pediatrics,32
2025-10-16,3,16,10,0,Dermatology,19
2025-10-16,3,16,10,0,General Medicine,32
2025-10-16,3,16,10,0,Orthopedics,21
2025-10-16,3,16,10,0,Neurology,16
2025-10-16,3,16,10,0,ENT,11
2025-10-16,3,16,10,0,Gynecology,20
2025-10-17,4,17,10,0,Cardiology,23
2025-10-17,4,17,10,0,Pediatrics,26
2025-10-17,4,17,10,0,Dermatology,18
2025-10-17,4,17,10,0,General Medicine,31
2025-10-17,4,17,10,0,Orthopedics,21
2025-10-17,4,17,10,0,Neurology,12
2025-10-17,4,17,10,0,ENT,10
2025-10-17,4,17,10,0,Gynecology,13
2025-10-18,5,18,10,1,Cardiology,14
2025-10-18,5,18,10,1,Pediatrics,16
2025-10-18,5,18,10,1,Dermatology,11
2025-10-18,5,18,10,1,General Medicine,21
2025-10-18,5,18,10,1,Orthopedics,11
2025-10-18,5,18,10,1,Neurology,9
2025-10-18,5,18,10,1,ENT,4
2025-10-18,5,18,10,1,Gynecology,8
2025-10-19,6,19,10,1,Cardiology,11
2025-10-19,6,19,10,1,Pediatrics,12
2025-10-19,6,19,10,1,Dermatology,7
2025-10-19,6,19,10,1,General Medicine,13
2025-10-19,6,19,10,1,Orthopedics,5
2025-10-19,6,19,10,1,Neurology,5
2025-10-19,6,19,10,1,ENT,7
2025-10-19,6,19,10,1,Gynecology,8
2025-10-20,0,20,10,0,Cardiology,31
2025-10-20,0,20,10,0,Pediatrics,33
2025-10-20,0,20,10,0,Dermatology,23
2025-10-20,0,20,10,0,General Medicine,39
2025-10-20,0,20,10,0,Orthopedics,26
2025-10-20,0,20,10,0,Neurology,18
2025-10-20,0,20,10,0,ENT,16
2025-10-20,0,20,10,0,Gynecology,19
2025-10-21,1,21,10,0,Cardiology,23
2025-10-21,1,21,10,0,Pediatrics,32
2025-10-21,1,21,10,0,Dermatology,20
2025-10-21,1,21,10,0,General Medicine,35
2025-10-21,1,21,10,0,Orthopedics,24
2025-10-21,1,21,10,0,Neurology,15
2025-10-21,1,21,10,0,ENT,16
2025-10-21,1,21,10,0,Gynecology,20
2025-10-22,2,22,10,0,Cardiology,27
2025-10-22,2,22,10,0,Pediatrics,25
2025-10-22,2,22,10,0,Dermatology,21
2025-10-22,2,22,10,0,General Medicine,34
2025-10-22,2,22,10,0,Orthopedics,20
2025-10-22,2,22,10,0,Neurology,15
2025-10-22,2,22,10,0,ENT,9
2025-10-22,2,22,10,0,Gynecology,18
2025-10-23,3,23,10,0,Cardiology,22
2025-10-23,3,23,10,0,Pediatrics,23
2025-10-23,3,23,10,0,Dermatology,15
2025-10-23,3,23,10,0,General Medicine,34
2025-10-23,3,23,10,0,Orthopedics,19
2025-10-23,3,23,10,0,Neurology,17
2025-10-23,3,23,10,0,ENT,11
2025-10-23,3,23,10,0,Gynecology,13
2025-10-24,4,24,10,0,Cardiology,21
2025-10-24,4,24,10,0,Pediatrics,27
2025-10-24,4,24,10,0,Dermatology,17
2025-10-24,4,24,10,0,General Medicine,29
2025-10-24,4,24,10,0,Orthopedics,19
2025-10-24,4,24,10,0,Neurology,14
2025-10-24,4,24,10,0,ENT,14
2025-10-24,4,24,10,0,Gynecology,18
2025-10-25,5,25,10,1,Cardiology,12
2025-10-25,5,25,10,1,Pediatrics,12
2025-10-25,5,25,10,1,Dermatology,9
2025-10-25,5,25,10,1,General Medicine,18
2025-10-25,5,25,10,1,Orthopedics,9
2025-10-25,5,25,10,1,Neurology,6
2025-10-25,5,25,10,1,ENT,7
2025-10-25,5,25,10,1,Gynecology,9
2025-10-26,6,26,10,1,Cardiology,10
2025-10-26,6,26,10,1,Pediatrics,9
2025-10-26,6,26,10,1,Dermatology,7
2025-10-26,6,26,10,1,General Medicine,11
2025-10-26,6,26,10,1,Orthopedics,10
2025-10-26,6,26,10,1,Neurology,8
2025-10-26,6,26,10,1,ENT,2
2025-10-26,6,26,10,1,Gynecology,5
2025-10-27,0,27,10,0,Cardiology,27
2025-10-27,0,27,10,0,Pediatrics,31
2025-10-27,0,27,10,0,Dermatology,22
2025-10-27,0,27,10,0,General Medicine,37
2025-10-27,0,27,10,0,Orthopedics,23
2025-10-27,0,27,10,0,Neurology,15
2025-10-27,0,27,10,0,ENT,15
2025-10-27,0,27,10,0,Gynecology,20
2025-10-28,1,28,10,0,Cardiology,26
2025-10-28,1,28,10,0,Pediatrics,30
2025-10-28,1,28,10,0,Dermatology,20
2025-10-28,1,28,10,0,General Medicine,36
2025-10-28,1,28,10,0,Orthopedics,26
2025-10-28,1,28,10,0,Neurology,19
2025-10-28,1,28,10,0,ENT,11
2025-10-28,1,28,10,0,Gynecology,20
2025-10-29,2,29,10,0,Cardiology,27
2025-10-29,2,29,10,0,Pediatrics,25
2025-10-29,2,29,10,0,Dermatology,21
2025-10-29,2,29,10,0,General Medicine,37
2025-10-29,2,29,10,0,Orthopedics,19
2025-10-29,2,29,10,0,Neurology,13
2025-10-29,2,29,10,0,ENT,15
2025-10-29,2,29,10,0,Gynecology,17
2025-10-30,3,30,10,0,Cardiology,25
2025-10-30,3,30,10,0,Pediatrics,27
2025-10-30,3,30,10,0,Dermatology,19
2025-10-30,3,30,10,0,General Medicine,29
2025-10-30,3,30,10,0,Orthopedics,22
2025-10-30,3,30,10,0,Neurology,16
2025-10-30,3,30,10,0,ENT,12
2025-10-30,3,30,10,0,Gynecology,16
2025-10-31,4,31,10,0,Cardiology,20
2025-10-31,4,31,10,0,Pediatrics,26
2025-10-31,4,31,10,0,Dermatology,18
2025-10-31,4,31,10,0,General Medicine,30
2025-10-31,4,31,10,0,Orthopedics,21
2025-10-31,4,31,10,0,Neurology,13
2025-10-31,4,31,10,0,ENT,13
2025-10-31,4,31,10,0,Gynecology,13
2025-11-01,5,1,11,1,Cardiology,13
2025-11-01,5,1,11,1,Pediatrics,18
2025-11-01,5,1,11,1,Dermatology,10
2025-11-01,5,1,11,1,General Medicine,21
2025-11-01,5,1,11,1,Orthopedics,11
2025-11-01,5,1,11,1,Neurology,9
2025-11-01,5,1,11,1,ENT,7
